,Leaf No.,Spot,Total Chlorophyll (µg/mg),Chlorophyll a (µg/mg),Chlorophyll b (µg/mg),Total Chlorophyll (µg/cm2),Chlorophyll a (µg/cm2),Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/cm2),Avg Chlorophyll a (µg/cm2),Avg Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/mg),Avg Chlorophyll a (µg/mg),Avg Chlorophyll b (µg/mg)
177,60,A,1.304682993,1.105792109,0.198890884,22.61069062,19.16383014,3.446860484,22.722344043333333,19.153810726666666,3.568533320666667,1.3116039163333333,1.1055928510000002,0.206011065
178,60,B,1.350218889,1.133341111,0.216877778,22.92229846,19.24042348,3.681874985,22.722344043333333,19.153810726666666,3.568533320666667,1.3116039163333333,1.1055928510000002,0.206011065
179,60,C,1.279909867,1.077645333,0.202264533,22.63404305,19.05717856,3.576864493,22.722344043333333,19.153810726666666,3.568533320666667,1.3116039163333333,1.1055928510000002,0.206011065
180,61,A,2.004132121,1.674486061,0.329646061,31.18830492,26.05835279,5.129952135,32.2781181,27.03072159,5.2473965090000005,2.124196618333333,1.7789708006666665,0.34522581733333335
181,61,B,2.132415194,1.780693643,0.35172155,32.43044965,27.08135625,5.349093396,32.2781181,27.03072159,5.2473965090000005,2.124196618333333,1.7789708006666665,0.34522581733333335
182,61,C,2.23604254,1.881732698,0.354309841,33.21559973,27.95245573,5.263143996,32.2781181,27.03072159,5.2473965090000005,2.124196618333333,1.7789708006666665,0.34522581733333335
183,62,A,2.138402222,1.782691111,0.355711111,36.30307232,30.26426163,6.038810686,36.43375068,30.554606113333335,5.879144561666666,2.194234679,1.8398079876666664,0.3544266913333334
184,62,B,2.133823889,1.816042778,0.317781111,36.2253472,30.83046379,5.394883403,36.43375068,30.554606113333335,5.879144561666666,2.194234679,1.8398079876666664,0.3544266913333334
185,62,C,2.310477926,1.920690074,0.389787852,36.77283252,30.56909292,6.203739596,36.43375068,30.554606113333335,5.879144561666666,2.194234679,1.8398079876666664,0.3544266913333334
186,63,A,1.48238359,1.22353641,0.258847179,27.26319115,22.50261489,4.760576266,27.771953816666667,23.248922843333332,4.523030974666667,1.4813044700000002,1.2400296456666666,0.241274824
187,63,B,1.439290314,1.235716478,0.203573836,26.97969395,23.16367452,3.816019429,27.771953816666667,23.248922843333332,4.523030974666667,1.4813044700000002,1.2400296456666666,0.241274824
188,63,C,1.522239506,1.260836049,0.261403457,29.07297635,24.08047912,4.992497229,27.771953816666667,23.248922843333332,4.523030974666667,1.4813044700000002,1.2400296456666666,0.241274824
189,64,A,1.599008571,1.321848571,0.27716,31.67025536,26.18077386,5.489481502,31.823972554999997,26.503197285,5.3207752705,1.552951952,1.2929806190000002,0.2599713335
191,64,C,1.506895333,1.264112667,0.242782667,31.97768975,26.82562071,5.152069039,31.823972554999997,26.503197285,5.3207752705,1.552951952,1.2929806190000002,0.2599713335
192,65,A,1.275819007,1.135415035,0.140403972,21.20799793,18.87405626,2.333941666,22.93712952,19.954233573333333,2.982895947,1.3591932460000002,1.1833585303333332,0.1758347153333333
193,65,B,1.373552464,1.210433623,0.163118841,22.34682512,19.69298531,2.653839806,22.93712952,19.954233573333333,2.982895947,1.3591932460000002,1.1833585303333332,0.1758347153333333
194,65,C,1.428208267,1.204226933,0.223981333,25.25656551,21.29565915,3.960906369,22.93712952,19.954233573333333,2.982895947,1.3591932460000002,1.1833585303333332,0.1758347153333333
195,66,A,1.661447704,1.398363852,0.263083852,26.44307373,22.25591474,4.187158992,25.93694874666667,22.046753593333335,3.8901951539999993,1.594494883,1.3559240803333334,0.23857080266666666
