,Leaf No.,Spot,Total Chlorophyll (µg/mg),Chlorophyll a (µg/mg),Chlorophyll b (µg/mg),Total Chlorophyll (µg/cm2),Chlorophyll a (µg/cm2),Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/cm2),Avg Chlorophyll a (µg/cm2),Avg Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/mg),Avg Chlorophyll a (µg/mg),Avg Chlorophyll b (µg/mg)
37,13,B,1.700542411,1.404152057,0.296390355,28.26819457,23.3412841,4.926910471,29.18027555666667,23.604520836666666,5.575754717333333,1.8364492886666668,1.484892504,0.3515567849999999
38,13,C,2.004028485,1.600306061,0.403722424,31.18669213,24.90396359,6.282728537,29.18027555666667,23.604520836666666,5.575754717333333,1.8364492886666668,1.484892504,0.3515567849999999
39,14,A,3.19315619,2.41492,0.77823619,47.43317536,35.87275943,11.56041593,43.793102420000004,33.62741584666667,10.165686575,3.190885811,2.451552823,0.739332988
40,14,B,3.458608235,2.674492941,0.784115294,41.590394,32.16126477,9.429129235,43.793102420000004,33.62741584666667,10.165686575,3.190885811,2.451552823,0.739332988
41,14,C,2.920893008,2.265245528,0.65564748,42.3557379,32.84822334,9.50751456,43.793102420000004,33.62741584666667,10.165686575,3.190885811,2.451552823,0.739332988
43,15,B,3.295942353,2.546147059,0.749795294,39.63430714,30.61788215,9.016424984,41.10274457,31.610730704999998,9.4920138645,3.0475730370000003,2.3449730645,0.7025999725000001
44,15,C,2.799203721,2.14379907,0.655404651,42.571182,32.60357926,9.967602745,41.10274457,31.610730704999998,9.4920138645,3.0475730370000003,2.3449730645,0.7025999725000001
45,16,A,2.848223129,2.168906667,0.679316463,49.36087336,37.58804084,11.77283252,50.65443399333333,38.214284029999995,12.440149963333333,3.019619608333333,2.280354813666667,0.7392647946666666
46,16,B,2.880096471,2.120248627,0.759847843,51.95052699,38.24456391,13.70596308,50.65443399333333,38.214284029999995,12.440149963333333,3.019619608333333,2.280354813666667,0.7392647946666666
47,16,C,3.330539225,2.551909147,0.778630078,50.65190163,38.81024734,11.84165429,50.65443399333333,38.214284029999995,12.440149963333333,3.019619608333333,2.280354813666667,0.7392647946666666
48,17,A,2.936018231,1.841072381,1.09494585,50.88239843,31.9065384,18.97586004,47.105301296666674,34.603085676666666,12.502215621333333,2.7999389686666665,2.0614540016666667,0.7384849666666667
49,17,B,2.593543791,2.067036601,0.52650719,46.78175473,37.28473745,9.497017283,47.105301296666674,34.603085676666666,12.502215621333333,2.7999389686666665,2.0614540016666667,0.7384849666666667
50,17,C,2.870254884,2.276253023,0.59400186,43.65175073,34.61798118,9.033769541,47.105301296666674,34.603085676666666,12.502215621333333,2.7999389686666665,2.0614540016666667,0.7384849666666667
51,18,A,4.453400381,3.290819048,1.162581333,55.12803754,40.73660135,14.39143618,50.46397711666666,37.661839300000004,12.802137806666666,4.149919895666667,3.0983584326666667,1.0515614626666665
52,18,B,4.073258889,3.035096667,1.038162222,51.86295537,38.64450732,13.21844804,50.46397711666666,37.661839300000004,12.802137806666666,4.149919895666667,3.0983584326666667,1.0515614626666665
53,18,C,3.923100417,2.969159583,0.953940833,44.40093844,33.60440923,10.7965292,50.46397711666666,37.661839300000004,12.802137806666666,4.149919895666667,3.0983584326666667,1.0515614626666665
54,19,A,2.344324626,1.908253333,0.436071293,40.62810592,33.07081182,7.557294098,41.81804720666667,33.888651530000004,7.929395675666666,2.4815950973333334,2.0115804403333333,0.4700146573333333
55,19,B,2.530983333,2.063082121,0.467901212,39.38716371,32.10568485,7.281478862,41.81804720666667,33.888651530000004,7.929395675666666,2.4815950973333334,2.0115804403333333,0.4700146573333333
56,19,C,2.569477333,2.063405867,0.506071467,45.43887199,36.48945792,8.949414067,41.81804720666667,33.888651530000004,7.929395675666666,2.4815950973333334,2.0115804403333333,0.4700146573333333
57,20,A,1.60647037,1.368308889,0.238161481,30.68168635,26.1330834,4.548602957,32.43975855,26.862818606666664,5.5769399449999995,1.8032735383333334,1.4926382406666667,0.31063529766666664
58,20,B,1.950102745,1.56868,0.381422745,35.17551107,28.29549409,6.880016977,32.43975855,26.862818606666664,5.5769399449999995,1.8032735383333334,1.4926382406666667,0.31063529766666664
59,20,C,1.8532475,1.540925833,0.312321667,31.46207823,26.15987833,5.302199901,32.43975855,26.862818606666664,5.5769399449999995,1.8032735383333334,1.4926382406666667,0.31063529766666664
60,21,A,2.704961067,2.138622933,0.566338133,47.83477871,37.8196034,10.01517531,47.88150400999999,37.761107573333334,10.120396437666667,2.5448352983333336,2.008387667666667,0.5364476303333333
61,21,B,2.672256871,2.123028027,0.549228844,46.31130603,36.79294523,9.518360803,47.88150400999999,37.761107573333334,10.120396437666667,2.5448352983333336,2.008387667666667,0.5364476303333333
62,21,C,2.257287957,1.763512043,0.493775914,49.49842729,38.67077409,10.8276532,47.88150400999999,37.761107573333334,10.120396437666667,2.5448352983333336,2.008387667666667,0.5364476303333333
63,22,A,1.207384103,1.01052359,0.196860513,22.20555045,18.58499917,3.620551272,23.630059813333332,19.873521803333333,3.7565380053333333,1.2857664073333332,1.0818047286666668,0.20396167899999998
64,22,B,1.343040833,1.141239167,0.201801667,22.80043857,19.37450661,3.425931952,23.630059813333332,19.873521803333333,3.7565380053333333,1.2857664073333332,1.0818047286666668,0.20396167899999998
65,22,C,1.306874286,1.093651429,0.213222857,25.88419042,21.66105963,4.223130792,23.630059813333332,19.873521803333333,3.7565380053333333,1.2857664073333332,1.0818047286666668,0.20396167899999998
66,23,A,3.452271318,2.65568031,0.796591008,52.50324208,40.38843225,12.11480984,51.298873719999996,39.235148116666664,12.063725606666665,3.570004633,2.7298742173333337,0.840130416
67,23,B,3.630063248,2.751573675,0.878489573,50.07160878,37.95408267,12.11752611,51.298873719999996,39.235148116666664,12.063725606666665,3.570004633,2.7298742173333337,0.840130416
68,23,C,3.627679333,2.782368667,0.845310667,51.3217703,39.36292943,11.95884087,51.298873719999996,39.235148116666664,12.063725606666665,3.570004633,2.7298742173333337,0.840130416
69,24,A,2.049005674,1.592948369,0.456057305,34.06071538,26.47965386,7.581061517,35.226142589999995,27.6558833,7.570259288,2.2210737786666668,1.7441414689999999,0.47693230966666667
70,24,B,2.573892403,2.031130853,0.54276155,39.1445757,30.89008512,8.25449058,35.226142589999995,27.6558833,7.570259288,2.2210737786666668,1.7441414689999999,0.47693230966666667
71,24,C,2.040323259,1.608345185,0.431978074,32.47313669,25.59791092,6.875225767,35.226142589999995,27.6558833,7.570259288,2.2210737786666668,1.7441414689999999,0.47693230966666667
72,25,A,2.417911304,1.959953043,0.457958261,39.33787932,31.88718964,7.45068968,41.14823041,32.723170875,8.425059536500001,2.654921049,2.1095616010000002,0.545359448
74,25,C,2.891930794,2.259170159,0.632760635,42.9585815,33.55915211,9.399429393,41.14823041,32.723170875,8.425059536500001,2.654921049,2.1095616010000002,0.545359448
75,26,A,3.85954,2.735592632,1.123947368,51.87186815,36.76611728,15.10575087,54.829151243333335,40.14424717,14.684904076666667,4.660654511666667,3.4182873336666666,1.2423671783333334
76,26,B,5.508246452,4.057606452,1.45064,60.39316687,44.48815166,15.90501521,54.829151243333335,40.14424717,14.684904076666667,4.660654511666667,3.4182873336666666,1.2423671783333334
77,26,C,4.614177083,3.461662917,1.152514167,52.22241871,39.17847257,13.04394615,54.829151243333335,40.14424717,14.684904076666667,4.660654511666667,3.4182873336666666,1.2423671783333334
78,27,A,4.137665333,3.240297333,0.897368,43.90251114,34.38102851,9.521482634,51.49421926666667,40.27925459666667,11.214964671333334,4.404811137666667,3.4456817369999997,0.9591294006666665
