Leaf number,Read number,gain,integration time,610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,led,led current,saturation check,time
90,2,64,50,0.12836121679285872,0.12573941757963333,0.6646226639526464,0.8054438517136066,0.24126493534155563,0.1871199044326109,White LED,25 mA,b'OK Read',10:47:15
90,2,64,50,0.12213011959664528,0.12910519819407335,0.7131262686537605,0.867867362426756,0.2447951362446123,0.187803709955223,White LED,50 mA,b'OK Read',10:47:16
90,2,64,50,0.1205344558504682,0.13066957453769282,0.7267448277670114,0.8903246852480986,0.25043267408170705,0.18683321431615502,White LED,100 mA,b'OK Read',10:47:17
90,2,64,100,0.1277490771645347,0.12852613574011984,0.6768706287813976,0.8257828495777444,0.2549229090397071,0.19380241553747143,White LED,12.5 mA,b'OK Read',10:47:18
90,2,64,100,0.12800687703140862,0.13188204229691872,0.7090917500999416,0.8694276442469371,0.25604652620562596,0.1941962083441042,White LED,25 mA,b'OK Read',10:47:19
90,2,64,100,0.12215456188679301,0.13172007199890906,0.726359964941604,0.8904150353467128,0.2540324679375243,0.191560664036915,White LED,50 mA,b'OK Read',10:47:21
90,2,64,100,0.12058801374417531,0.1334588780669463,0.7395182084219085,0.907647231687758,0.2562555581347498,0.1915426000209635,White LED,100 mA,b'OK Read',10:47:22
90,2,64,150,0.12760262521966276,0.1312491374735551,0.693317743982537,0.846925709414415,0.259909184173509,0.1964259906779864,White LED,12.5 mA,b'OK Read',10:47:23
90,2,64,150,0.12799645748101482,0.13569192488102294,0.7300833574787706,0.8998922140617791,0.2646477407138092,0.19858173339686738,White LED,25 mA,b'OK Read',10:47:24
90,2,64,150,0.12237269055843104,0.13569034966014118,0.7484546493787011,0.9281097567961281,0.2614938723867532,0.1968968625792186,White LED,50 mA,b'OK Read',10:47:25
90,2,64,150,0.1207241180711141,0.13706802602420656,0.7566496659930965,0.9450794277971367,0.26388348496896535,0.197689327621331,White LED,100 mA,b'OK Read',10:47:26
90,2,64,200,0.1275035115095427,0.13542887249403124,0.7104697571155618,0.8859313246542907,0.267732802883351,0.20360070417907836,White LED,12.5 mA,b'OK Read',10:47:27
90,2,64,200,0.12778202894029997,0.13810032185767804,0.7355610095469185,0.9236246757784736,0.2700064878154273,0.20261397627232106,White LED,25 mA,b'OK Read',10:47:28
90,2,64,200,0.1230799971529973,0.1377755592777116,0.7511238692426055,0.9492720568063646,0.26689787045142777,0.20158000510386195,White LED,50 mA,b'OK Read',10:47:29
90,2,64,200,0.12110080867559138,0.13853007705805184,0.7527672273236347,0.9537862138999759,0.26796681625407015,0.20032299206300594,White LED,100 mA,b'OK Read',10:47:31
90,2,64,250,0.1273196008147887,0.13573230623741292,0.7112224429519818,0.8955641577094555,0.2710545211744163,0.20305780913617713,White LED,12.5 mA,b'OK Read',10:47:32
