Leaf number,Read number,gain,integration time,610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,led,led current,saturation check,time
3,3,64,250,9449.153,1917.786,1900.533,1316.203,701.4810000000001,367.323,White LED,50 mA,b'OK Read',10:27:44
3,3,64,250,10893.272,2269.925,2268.664,1581.141,821.5260000000001,427.12,White LED,100 mA,b'OK Read',10:27:46
4,1,64,50,2588.515,511.339,471.252,311.137,187.897,97.627,White LED,12.5 mA,b'OK Read',10:41:30
4,1,64,50,5026.451,1054.307,1014.578,683.558,365.354,195.255,White LED,25 mA,b'OK Read',10:41:31
4,1,64,50,9421.906,2166.6020000000003,2117.863,1475.543,725.49,384.408,White LED,50 mA,b'OK Read',10:41:32
4,1,64,50,10949.201,2503.981,2522.586,1763.108,855.9739999999999,445.425,White LED,100 mA,b'OK Read',10:41:33
4,1,64,100,2570.588,564.055,535.01,365.35,198.335,103.729,White LED,12.5 mA,b'OK Read',10:41:34
4,1,64,100,4994.184,1085.937,1047.843,718.915,375.793,198.306,White LED,25 mA,b'OK Read',10:41:35
4,1,64,100,9364.542,2111.251,2090.143,1451.9720000000002,720.2710000000001,378.307,White LED,50 mA,b'OK Read',10:41:36
4,1,64,100,10970.712,2496.073,2494.865,1737.181,850.7539999999999,445.425,White LED,100 mA,b'OK Read',10:41:37
4,1,64,150,2564.613,555.269,522.998,355.136,194.856,101.695,White LED,12.5 mA,b'OK Read',10:41:38
4,1,64,150,4978.648,1073.637,1033.059,705.558,370.574,195.255,White LED,25 mA,b'OK Read',10:41:39
4,1,64,150,9316.74,2073.472,2051.334,1415.83,711.572,372.205,White LED,50 mA,b'OK Read',10:41:40
4,1,64,150,10975.492,2447.751,2446.8160000000003,1689.253,840.316,441.358,White LED,100 mA,b'OK Read',10:41:41
4,1,64,200,2559.833,544.286,516.991,348.85,193.116,100.678,White LED,12.5 mA,b'OK Read',10:41:42
4,1,64,200,4967.295,1056.943,1021.509,692.9860000000001,369.269,193.73,White LED,25 mA,b'OK Read',10:41:43
4,1,64,200,9283.876,2028.225,2005.595,1373.009,704.612,366.103,White LED,50 mA,b'OK Read',10:41:44
4,1,64,200,10976.09,2394.596,2395.071,1641.7179999999998,835.096,434.747,White LED,100 mA,b'OK Read',10:41:46
4,1,64,250,2558.399,535.5880000000001,508.952,342.25,191.028,100.068,White LED,12.5 mA,b'OK Read',10:41:48
4,1,64,250,4956.181,1042.71,1005.708,680.73,368.486,192.814,White LED,25 mA,b'OK Read',10:41:49
4,1,64,250,9258.421,1990.533,1961.519,1333.174,700.437,362.442,White LED,50 mA,b'OK Read',10:41:51
4,1,64,250,10970.712,2353.215,2349.609,1598.112,829.877,432.002,White LED,100 mA,b'OK Read',10:41:53
